id,price,"date_stamp","journal_id",influence_id,"url","license"
9127,3000.00,"2016-08-11","0147-619X",NULL,NULL,""
9128,3000.00,"2016-08-11","1934-1482",NULL,NULL,""
9129,1800.00,"2016-08-11","0304-422X",NULL,NULL,""
9130,2600.00,"2016-08-11","0277-5387",NULL,NULL,""
9131,3000.00,"2016-08-11","0032-3861",NULL,NULL,""
9132,2500.00,"2016-08-11","1434-4610",NULL,NULL,""
9133,3000.00,"2016-08-11","0306-4530",NULL,NULL,""
9134,3000.00,"2016-08-11","0033-3182",NULL,NULL,""
9135,2500.00,"2016-08-11","1078-8174",NULL,NULL,""
9136,3000.00,"2016-08-11","0033-8338",NULL,NULL,""
9137,1500.00,"2016-08-11","0190-0528",NULL,NULL,""
9138,3000.00,"2016-08-11","0300-9572",NULL,NULL,""
9139,2000.00,"2016-08-11","2452-2198",NULL,NULL,""
9140,3000.00,"2016-08-11","1158-1360",NULL,NULL,""
9141,500.00,"2016-08-11","2352-7110",NULL,NULL,""
9142,3000.00,"2016-08-11","0038-0814",NULL,NULL,""
9143,3000.00,"2016-08-11","0039-128X",NULL,NULL,""
9144,5000.00,"2016-08-11","0969-2126",NULL,NULL,""
9145,2500.00,"2016-08-11","2352-0124",NULL,NULL,""
9146,3000.00,"2016-08-11","0039-6060",NULL,NULL,""
9147,1800.00,"2016-08-11","2213-7130",NULL,NULL,""
9148,1800.00,"2016-08-11","0346-251X",NULL,NULL,""
9149,2600.00,"2016-08-11","0039-9140",NULL,NULL,""
9150,1800.00,"2016-08-11","0166-4972",NULL,NULL,""
9151,2800.00,"2016-08-11","0040-1951",NULL,NULL,""
9152,2150.00,"2016-08-11","0040-4020",NULL,NULL,""
9153,2500.00,"2016-08-11","0093-691X",NULL,NULL,""
9154,2600.00,"2016-08-11","0300-483X",NULL,NULL,""
9155,3300.00,"2016-08-11","0041-0101",NULL,NULL,""
9156,2200.00,"2016-08-11","1936-5233",NULL,NULL,""
9157,2500.00,"2016-08-11","1472-9792",NULL,NULL,""
9158,2600.00,"2016-08-11","0304-3991",NULL,NULL,""
9159,2600.00,"2016-08-11","0041-624X",NULL,NULL,""
9160,3000.00,"2016-08-11","0090-4295",NULL,NULL,""
9161,2150.00,"2016-08-11","0264-410X",NULL,NULL,""
9162,2200.00,"2016-08-11","0042-207X",NULL,NULL,""
9163,2150.00,"2016-08-11","0042-6822",NULL,NULL,""
9164,3000.00,"2016-08-11","0043-1648",NULL,NULL,""
9165,1800.00,"2016-08-11","0944-2006",NULL,NULL,""
9166,0.00,"2012-01-01","2190-5738",NULL,NULL,""
9167,1000.00,"2012-01-01","1687-0409",NULL,NULL,""
9168,0.00,"2012-01-01","1846-0453",NULL,NULL,""
9169,0.00,"2012-01-01","0001-527X",4519,NULL,""
9170,0.00,"2012-01-01","1726-569X",NULL,NULL,""
9171,0.00,"2012-01-01","1898-0295",NULL,NULL,""
9172,0.00,"2012-01-01","1677-941X",NULL,NULL,""
9173,0.00,"2012-01-01","1614-7065",NULL,NULL,""
9174,0.00,"2012-01-01","1333-9451",NULL,NULL,""
9175,150.00,"2012-01-01","1600-5368",NULL,NULL,""
9176,0.00,"2012-01-01","1581-8314",NULL,NULL,""
9177,0.00,"2012-01-01","1347-5800",NULL,NULL,""
9178,0.00,"2012-01-01","0386-300X",4517,NULL,""
9179,0.00,"2012-01-01","1335-1788",4516,NULL,""
9180,0.00,"2012-01-01","0065-1400",4515,NULL,""
9181,0.00,"2012-01-01","1745-3682",NULL,NULL,""
9182,0.00,"2012-01-01","1732-2421",NULL,NULL,""
9183,0.00,"2012-01-01","1509-5770",NULL,NULL,""
9184,0.00,"2012-01-01","1689-0027",NULL,NULL,""
9185,2000.00,"2012-01-01","1751-0147",NULL,NULL,""
9186,0.00,"2012-01-01","1217-8837",4514,NULL,""
9187,800.00,"2012-01-01","1563-5031",NULL,NULL,""
9188,0.00,"2012-01-01","1280-8571",4513,NULL,""
9189,600.00,"2012-01-01","1687-627X",NULL,NULL,""
9190,600.00,"2012-01-01","1687-7608",NULL,NULL,""
9191,600.00,"2012-01-01","1687-7489",NULL,NULL,""
9192,700.00,"2012-01-01","1687-7977",NULL,NULL,""
9193,1000.00,"2012-01-01","1687-8035",NULL,NULL,""
9194,600.00,"2012-01-01","1687-8094",NULL,NULL,""
9195,700.00,"2012-01-01","1687-8124",NULL,NULL,""
9196,600.00,"2012-01-01","2090-3367",NULL,NULL,""
9197,670.00,"2012-01-01","1687-1847",NULL,NULL,""
9198,0.00,"2012-01-01","1844-7600",NULL,NULL,""
9199,600.00,"2012-01-01","1687-711X",NULL,NULL,""
9200,1000.00,"2012-01-01","1687-9112",NULL,NULL,""
9201,600.00,"2012-01-01","1687-7365",NULL,NULL,""
9202,600.00,"2012-01-01","1687-5907",NULL,NULL,""
9203,800.00,"2012-01-01","1687-8442",NULL,NULL,""
9204,700.00,"2012-01-01","1687-9139",NULL,NULL,""
9205,600.00,"2012-01-01","1687-8140",NULL,NULL,""
9206,0.00,"2012-01-01","1898-4002",NULL,NULL,""
9207,600.00,"2012-01-01","1687-9317",NULL,NULL,""
9208,800.00,"2012-01-01","1687-5699",NULL,NULL,""
9209,600.00,"2012-01-01","1687-9570",NULL,NULL,""
9210,600.00,"2012-01-01","1687-9155",NULL,NULL,""
9211,600.00,"2012-01-01","1687-6407",NULL,NULL,""
9212,800.00,"2012-01-01","1687-5648",NULL,NULL,""
9213,800.00,"2012-01-01","2090-3472",NULL,NULL,""
9214,1000.00,"2012-01-01","1687-6342",NULL,NULL,""
9215,600.00,"2012-01-01","1687-7993",NULL,NULL,""
9216,0.00,"2012-01-01","1522-1229",NULL,NULL,""
9217,0.00,"2012-01-01","2090-1828",NULL,NULL,""
9218,800.00,"2012-01-01","2090-3499",NULL,NULL,""
9219,600.00,"2012-01-01","1687-8663",NULL,NULL,""
9220,0.00,"2012-01-01","1687-5923",NULL,NULL,""
9221,1000.00,"2012-01-01","1687-6377",NULL,NULL,""
9222,600.00,"2012-01-01","1687-8647",NULL,NULL,""
9223,0.00,"2012-01-01","1868-6869",NULL,NULL,""
9224,600.00,"2012-01-01","1991-637X",NULL,NULL,""
9225,650.00,"2012-01-01","1684-5315",NULL,NULL,""
9226,550.00,"2012-01-01","1993-8233",NULL,NULL,""
9227,550.00,"2012-01-01","1996-0808",NULL,NULL,""
9228,600.00,"2012-01-01","1996-0816",NULL,NULL,""
9229,1200.00,"2012-01-01","1945-4589",4512,NULL,""
9230,0.00,"2012-01-01","1795-1895",NULL,NULL,""
9231,0.00,"2012-01-01","1405-3195",4511,NULL,""
9232,1625.00,"2012-01-01","1742-6405",4510,NULL,""
9233,500.00,"2012-01-01","2090-1259",NULL,NULL,""
9234,1350.00,"2012-01-01","2158-3226",4509,NULL,""
9235,0.00,"2012-01-01","1535-7414",4507,NULL,""
9236,320.00,"2012-01-01","1999-4893",NULL,NULL,""
9237,1625.00,"2012-01-01","1748-7188",4506,NULL,""
9238,1625.00,"2012-01-01","1710-1492",NULL,NULL,""
9239,1845.00,"2012-01-01","1758-9193",4505,NULL,""
9240,2010.00,"2012-01-01","2191-0855",NULL,NULL,""
9241,0.00,"2012-01-01","1553-6467",NULL,NULL,""
9242,0.00,"2012-01-01","0870-8231",NULL,NULL,""
9243,0.00,"2012-01-01","1348-2246",NULL,NULL,""
9244,500.00,"2012-01-01","2090-2751",NULL,NULL,""
9245,0.00,"2012-01-01","0718-7092",4503,NULL,""
9246,500.00,"2012-01-01","2090-1275",NULL,NULL,""
9247,1000.00,"2012-01-01","1687-6970",NULL,NULL,""
9248,0.00,"2012-01-01","0137-1649",NULL,NULL,""
9249,0.00,"2012-01-01","1239-629X",4501,NULL,""
9250,0.00,"2012-01-01","1432-0576",NULL,NULL,""
9251,0.00,"2012-01-01","0304-4602",4502,NULL,""
9252,160.00,"2012-01-01","1898-2263",NULL,NULL,""
9253,1625.00,"2012-01-01","1476-0711",4500,NULL,""
9254,0.00,"2012-01-01","1544-1717",NULL,NULL,""
9255,2190.00,"2012-01-01","1744-859X",4499,NULL,""
9256,0.00,"2012-01-01","2037-416X",NULL,NULL,""
9257,0.00,"2012-01-01","0972-2327",4498,NULL,""
9258,1675.00,"2012-01-01","2110-5820",NULL,NULL,""
9259,0.00,"2012-01-01","0256-4947",4497,NULL,""
9260,1900.00,"2012-01-01","1750-1164",NULL,NULL,""
9261,0.00,"2012-01-01","2186-1005",NULL,NULL,""
9262,0.00,"2012-01-01","1817-1737",4496,NULL,""
9263,0.00,"2012-01-01","2041-2851",NULL,NULL,""
9264,0.00,"2012-01-01","1452-8630",4492,NULL,""
9265,600.00,"2012-01-01","1687-7675",NULL,NULL,""
9266,400.00,"2012-01-01","1687-9732",NULL,NULL,""
9267,0.00,"2012-01-01","1785-0037",NULL,NULL,""
9268,0.00,"2012-01-01","2190-5517",NULL,NULL,""
9269,0.00,"2012-01-01","2190-5533",NULL,NULL,""
9270,0.00,"2012-01-01","2190-5495",NULL,NULL,""
9271,0.00,"2012-01-01","2191-4281",NULL,NULL,""
9272,0.00,"2012-01-01","1472-3654",NULL,NULL,""
9273,0.00,"2012-01-01","1821-4339",NULL,NULL,""
9274,0.00,"2012-01-01","1349-1717",NULL,NULL,""
9275,0.00,"2012-01-01","1846-9558",NULL,NULL,""
9276,0.00,"2012-01-01","0373-2029",4488,NULL,""
9277,253.00,"2012-01-01","1896-9151",NULL,NULL,""
9278,0.00,"2012-01-01","1733-3490",4487,NULL,""
9279,1625.00,"2012-01-01","0778-7367",NULL,NULL,""
9280,0.00,"2012-01-01","1551-7012",NULL,NULL,""
9281,0.00,"2012-01-01","1678-4162",NULL,NULL,""
9282,500.00,"2012-01-01","2090-1992",NULL,NULL,""
9283,1845.00,"2012-01-01","1478-6354",NULL,NULL,""
9284,1625.00,"2012-01-01","1447-056X",NULL,NULL,""
9285,50.00,"2012-01-01","1513-7368",4485,NULL,""
9286,0.00,"2012-01-01","0187-6236",4482,NULL,""
9287,268.00,"2012-01-01","2073-4433",NULL,NULL,""
9288,1000.00,"2012-01-01","1680-7324",NULL,NULL,""
9289,0.00,"2012-01-01","1867-8548",NULL,NULL,""
9290,0.00,"2012-01-01","1449-5554",NULL,NULL,""
9291,1625.00,"2012-01-01","1743-8462",NULL,NULL,""
9292,355.00,"2012-01-01","1835-2707",NULL,NULL,""
9293,0.00,"2012-01-01","0251-7493",NULL,NULL,""
9294,0.00,"2012-01-01","2090-1933",NULL,NULL,""
9295,1000.00,"2012-01-01","2090-0430",NULL,NULL,""
9296,1625.00,"2012-01-01","1759-4499",NULL,NULL,""
9297,0.00,"2012-01-01","1843-2875",NULL,NULL,""
9298,0.00,"2012-01-01","1896-494X",NULL,NULL,""
9299,0.00,"2012-01-01","1735-8787",4475,NULL,""
9300,0.00,"2012-01-01","1991-0088",NULL,NULL,""
9301,0.00,"2012-01-01","1028-2092",4473,NULL,""
9302,0.00,"2012-01-01","1931-6690",4472,NULL,""
9303,1680.00,"2012-01-01","1744-9081",4471,NULL,""
9304,0.00,"2012-01-01","1860-5397",4470,NULL,""
9305,0.00,"2012-01-01","1667-5746",NULL,NULL,""
9306,0.00,"2012-01-01","1330-0962",4469,NULL,""
9307,1000.00,"2012-01-01","2090-2255",NULL,NULL,""
9308,136.00,"2012-01-01","1342-4815",4467,NULL,""
9309,1625.00,"2012-01-01","1756-0381",NULL,NULL,""
9310,0.00,"2012-01-01","1726-4189",NULL,NULL,""
9311,1200.00,"2012-01-01","1687-479X",NULL,NULL,""
9312,800.00,"2012-01-01","1559-4106",4465,NULL,""
9313,0.00,"2012-01-01","1347-5215",NULL,NULL,""
9314,1900.00,"2012-01-01","1480-9222",4463,NULL,""
9315,0.00,"2012-01-01","0717-6287",NULL,NULL,""
9316,1900.00,"2012-01-01","1745-6150",4464,NULL,""
9317,2125.00,"2012-01-01","2045-5380",NULL,NULL,""
9318,2055.00,"2012-01-01","2042-6410",NULL,NULL,""
9319,210.00,"2012-01-01","2083-1862",NULL,NULL,""
9320,1350.00,"2012-01-01","2046-6390",NULL,NULL,""
9321,1625.00,"2012-01-01","1477-044X",NULL,NULL,""
9322,1625.00,"2012-01-01","1742-5581",NULL,NULL,""
9323,1625.00,"2012-01-01","1475-925X",4460,NULL,""
9324,871.00,"2012-01-01","2156-7085",4459,NULL,""
9325,0.00,"2012-01-01","0970-938X",4458,NULL,""
9326,1500.00,"2012-01-01","1932-1058",4457,NULL,""
9327,1625.00,"2012-01-01","1751-0759",NULL,NULL,""
9328,0.00,"2012-01-01","1930-2126",4456,NULL,""
9329,0.00,"2012-01-01","1754-7431",NULL,NULL,""
9330,0.00,"2012-01-01","1881-7823",NULL,NULL,""
9331,2055.00,"2012-01-01","1754-6834",4454,NULL,""
9332,1000.00,"2012-01-01","2090-3146",NULL,NULL,""
9333,0.00,"2012-01-01","1723-2007",4453,NULL,""
9334,0.00,"2012-01-01","1976-670X",NULL,NULL,""
9335,1845.00,"2012-01-01","1471-2253",4450,NULL,""
9336,1845.00,"2012-01-01","1471-2091",4451,NULL,""
9337,1845.00,"2012-01-01","1471-2105",4452,NULL,""
9338,2190.00,"2012-01-01","1741-7007",4449,NULL,""
9339,1845.00,"2012-01-01","2046-1682",4447,NULL,""
9340,1845.00,"2012-01-01","1472-6750",4448,NULL,""
9341,1845.00,"2012-01-01","1471-2326",NULL,NULL,""
9342,1845.00,"2012-01-01","1471-2407",4446,NULL,""
9343,1845.00,"2012-01-01","1471-2261",4445,NULL,""
9344,1845.00,"2012-01-01","1471-2121",4444,NULL,""
9345,1845.00,"2012-01-01","1472-6769",NULL,NULL,""
9346,1845.00,"2012-01-01","1472-6890",NULL,NULL,""
9347,1845.00,"2012-01-01","1472-6904",NULL,NULL,""
9348,1845.00,"2012-01-01","1472-6882",4442,NULL,""
9349,1845.00,"2012-01-01","1471-5945",NULL,NULL,""
9350,1845.00,"2012-01-01","1471-213X",4443,NULL,""
9351,1845.00,"2012-01-01","1472-6815",NULL,NULL,""
9352,1845.00,"2012-01-01","1472-6785",NULL,NULL,""
9353,1845.00,"2012-01-01","1471-227X",NULL,NULL,""
9354,1845.00,"2012-01-01","1472-6823",4440,NULL,""
9355,1845.00,"2012-01-01","1471-2148",4441,NULL,""
9356,1845.00,"2012-01-01","1471-2296",4439,NULL,""
9357,1845.00,"2012-01-01","1471-230X",4438,NULL,""
9358,1845.00,"2012-01-01","1471-2156",4437,NULL,""
9359,1845.00,"2012-01-01","1471-2164",4434,NULL,""
9360,1845.00,"2012-01-01","1471-2318",4435,NULL,""
9361,1845.00,"2012-01-01","1472-6963",4436,NULL,""
9362,1845.00,"2012-01-01","1471-2172",4433,NULL,""
9363,1845.00,"2012-01-01","1471-2334",4432,NULL,""
9364,1845.00,"2012-01-01","1472-698X",4431,NULL,""
9365,1845.00,"2012-01-01","1472-6920",4427,NULL,""
9366,1845.00,"2012-01-01","1472-6939",4428,NULL,""
9367,1845.00,"2012-01-01","1471-2350",4429,NULL,""
9368,1845.00,"2012-01-01","1755-8794",4426,NULL,""
9369,1845.00,"2012-01-01","1471-2342",NULL,NULL,""
9370,1845.00,"2012-01-01","1472-6947",4425,NULL,""
9371,1845.00,"2012-01-01","1756-6649",NULL,NULL,""
9372,1845.00,"2012-01-01","1471-2288",4424,NULL,""
9373,2190.00,"2012-01-01","1741-7015",4430,NULL,""
9374,1845.00,"2012-01-01","1471-2180",4423,NULL,""
9375,1845.00,"2012-01-01","1471-2199",4422,NULL,""
9376,1845.00,"2012-01-01","1471-2474",4421,NULL,""
9377,1845.00,"2012-01-01","1471-2369",4419,NULL,""
9378,1845.00,"2012-01-01","1471-2377",4420,NULL,""
9379,1845.00,"2012-01-01","1471-2202",4418,NULL,""
9380,1845.00,"2012-01-01","1472-6955",NULL,NULL,""
9381,1845.00,"2012-01-01","1471-2415",4417,NULL,""
9382,1845.00,"2012-01-01","1472-6831",4415,NULL,""
9383,1845.00,"2012-01-01","1472-684X",NULL,NULL,""
9384,1845.00,"2012-01-01","1471-2431",4416,NULL,""
9385,1845.00,"2012-01-01","1471-2210",NULL,NULL,""
9386,1845.00,"2012-01-01","1472-6793",NULL,NULL,""
9387,1845.00,"2012-01-01","1471-2229",4413,NULL,""
9388,1845.00,"2012-01-01","1471-2393",4414,NULL,""
9389,0.00,"2012-01-01","1753-6561",NULL,NULL,""
9390,1845.00,"2012-01-01","1471-244X",4412,NULL,""
9391,1845.00,"2012-01-01","1471-2458",4410,NULL,""
9392,1845.00,"2012-01-01","1471-2466",4411,NULL,""
9393,935.00,"2012-01-01","1756-0500",NULL,NULL,""
9394,1845.00,"2012-01-01","1472-6807",NULL,NULL,""
9395,1845.00,"2012-01-01","1471-2482",4409,NULL,""
9396,1845.00,"2012-01-01","1752-0509",4408,NULL,""
9397,1845.00,"2012-01-01","1471-2490",4406,NULL,""
9398,1845.00,"2012-01-01","1746-6148",4407,NULL,""
9399,1845.00,"2012-01-01","1472-6874",4405,NULL,""
9400,1860.00,"2012-01-01","2044-6055",4404,NULL,""
9401,500.00,"2012-01-01","2090-3006",NULL,NULL,""
9402,0.00,"2012-01-01","1797-2469",NULL,NULL,""
9403,190.00,"2012-01-01","1840-4812",NULL,NULL,""
9404,0.00,"2012-01-01","1817-406x",NULL,NULL,""
9405,670.00,"2012-01-01","1687-2770",NULL,NULL,""
9406,2500.00,"2012-01-01","2162-3279",NULL,NULL,""
9407,0.00,"2012-01-01","1678-4375",NULL,NULL,""
9408,0.00,"2012-01-01","1678-4383",NULL,NULL,""
9409,0.00,"2012-01-01","1678-4391",NULL,NULL,""
9410,800.00,"2012-01-01","1414-431X",NULL,NULL,""
9411,0.00,"2012-01-01","1678-4405",NULL,NULL,""
9412,0.00,"2012-01-01","1982-436X",NULL,NULL,""
9413,0.00,"2012-01-01","0103-9733",4400,NULL,""
9414,1695.00,"2012-01-01","1179-1314",NULL,NULL,""
9415,1845.00,"2012-01-01","1465-5411",4399,NULL,""
9416,0.00,"2012-01-01","1347-3735",NULL,NULL,""
9417,0.00,"2012-01-01","0023-9356",4398,NULL,""
9418,0.00,"2012-01-01","1302-9657",NULL,NULL,""
9419,0.00,"2012-01-01","1802-8225",NULL,NULL,""
9420,0.00,"2012-01-01","0973-7669",NULL,NULL,""
9421,0.00,"2012-01-01","1664-3615",NULL,NULL,""
9422,0.00,"2012-01-01","1088-9485",NULL,NULL,""
9423,0.00,"2012-01-01","1520-0477",NULL,NULL,""
9424,0.00,"2012-01-01","0003-0090",4480,NULL,""
9425,0.00,"2012-01-01","1229-5949",NULL,NULL,""
9426,0.00,"2012-01-01","0239-7528",4477,NULL,""
9427,0.00,"2012-01-01","0042-9686",4476,NULL,""
9428,0.00,"2012-01-01","1542-4863",NULL,NULL,""
9429,0.00,"2012-01-01","1678-4464",NULL,NULL,""
9430,0.00,"2012-01-01","2160-8091",NULL,NULL,""
9431,0.00,"2012-01-01","1488-2310",NULL,NULL,""
9432,1780.00,"2012-01-01","1475-2867",4393,NULL,""
9433,268.00,"2012-01-01","2072-6694",NULL,NULL,""
9434,1625.00,"2012-01-01","1750-0680",NULL,NULL,""
9435,1000.00,"2012-01-01","2090-0597",NULL,NULL,""
9436,1835.00,"2012-01-01","1475-2840",4390,NULL,""
9437,1625.00,"2012-01-01","1476-7120",4389,NULL,""
9438,1625.00,"2012-01-01","1757-1626",NULL,NULL,""
9439,0.00,"2012-01-01","1536-7509",NULL,NULL,""
9440,1625.00,"2012-01-01","2045-3701",4385,NULL,""
9441,1625.00,"2012-01-01","1475-9268",NULL,NULL,""
9442,1740.00,"2012-01-01","1478-811X",4384,NULL,""
9443,3000.00,"2012-01-01","2041-4889",4383,NULL,""
9444,1780.00,"2012-01-01","1747-1028",4382,NULL,""
9445,0.00,"2012-01-01","1347-3700",NULL,NULL,""
9446,0.00,"2012-01-01","1538-6279",4381,NULL,""
9447,210.00,"2012-01-01","1584-8663",4380,NULL,""
9448,0.00,"2012-01-01","1347-5223",NULL,NULL,""
9449,0.00,"2012-01-01","0352-9568",4379,NULL,""
9450,0.00,"2012-01-01","0360-7275",4376,NULL,""
9451,0.00,"2012-01-01","1451-9372",4375,NULL,""
9452,810.00,"2012-01-01","1752-153X",4378,NULL,""
9453,0.00,"2012-01-01","1109-4028",4377,NULL,""
9454,3000.00,"2012-01-01","2191-1363",NULL,NULL,""
9455,1625.00,"2012-01-01","1753-2000",NULL,NULL,""
9456,0.00,"2012-01-01","0898-9591",NULL,NULL,""
9457,0.00,"2012-01-01","1741-3540",NULL,NULL,""
9458,0.00,"2012-01-01","1749-8546",NULL,NULL,""
9459,0.00,"2012-01-01","1861-9541",NULL,NULL,""
9460,0.00,"2012-01-01","2045-709X",NULL,NULL,""
9461,0.00,"2012-01-01","0185-3880",4372,NULL,""
9462,0.00,"2012-01-01","1347-4820",NULL,NULL,""
9463,0.00,"2012-01-01","1939-2869",NULL,NULL,""
9464,0.00,"2012-01-01","1814-9332",NULL,NULL,""
9465,1500.00,"2012-01-01","1740-2530",NULL,NULL,""
9466,0.00,"2012-01-01","0147-958X",4368,NULL,""
9467,1625.00,"2012-01-01","1476-7961",NULL,NULL,""
9468,1780.00,"2012-01-01","2045-7022",NULL,NULL,""
9469,2190.00,"2012-01-01","1868-7083",NULL,NULL,""
9470,1625.00,"2012-01-01","1745-0179",NULL,NULL,""
9471,1625.00,"2012-01-01","1559-0275",NULL,NULL,""
9472,1625.00,"2012-01-01","2045-3329",NULL,NULL,""
9473,1000.00,"2012-01-01","1980-5322",NULL,NULL,""
9474,0.00,"2012-01-01","2150-6701",NULL,NULL,""
9475,0.00,"2012-01-01","2192-1121",NULL,NULL,""
9476,1500.00,"2012-01-01","1532-6268",NULL,NULL,""
9477,1625.00,"2012-01-01","1476-5926",NULL,NULL,""
9478,1200.00,"2012-01-01","1748-6718",NULL,NULL,""
9479,0.00,"2012-01-01","1530-9312",NULL,NULL,""
9480,0.00,"2012-01-01","0146-4833",4365,NULL,""
9481,0.00,"2012-01-01","1988-3293",NULL,NULL,""
9482,0.00,"2012-01-01","1607-324X",4363,NULL,""
9483,1625.00,"2012-01-01","1752-1505",NULL,NULL,""
9484,0.00,"2012-01-01","1897-4309",NULL,NULL,""
9485,0.00,"2012-01-01","1875-9866",NULL,NULL,""
9486,0.00,"2012-01-01","1405-1435",4361,NULL,""
9487,1625.00,"2012-01-01","1478-7547",NULL,NULL,""
9488,1625.00,"2012-01-01","1745-9974",NULL,NULL,""
9489,1845.00,"2012-01-01","1364-8535",NULL,NULL,""
9490,0.00,"2012-01-01","2036-3176",NULL,NULL,""
9491,0.00,"2012-01-01","1332-8166",NULL,NULL,""
9492,0.00,"2012-01-01","1984-7033",NULL,NULL,""
9493,0.00,"2012-01-01","1994-0424",NULL,NULL,""
9494,0.00,"2012-01-01","1911-6470",4357,NULL,""
9495,1350.00,"2012-01-01","1467-3037",4356,NULL,""
9496,0.00,"2012-01-01","1718-7729",NULL,NULL,""
9497,1625.00,"2012-01-01","1742-6413",NULL,NULL,""
9498,0.00,"2012-01-01","1212-1819",4352,NULL,""
9499,0.00,"2012-01-01","1212-1800",4351,NULL,""
9500,0.00,"2012-01-01","1603-9629",NULL,NULL,""
9501,0.00,"2012-01-01","2008-2231",NULL,NULL,""
9502,1600.00,"2012-01-01","1758-0463",4350,NULL,""
9503,0.00,"2012-01-01","0976-464X",NULL,NULL,""
9504,0.00,"2012-01-01","1435-9871",4349,NULL,""
9505,0.00,"2012-01-01","1641-1307",4347,NULL,""
9506,1625.00,"2012-01-01","1758-5996",4345,NULL,""
9507,0.00,"2012-01-01","1305-3825",4344,NULL,""
9508,1625.00,"2012-01-01","1746-1596",4343,NULL,""
9509,800.00,"2012-01-01","1607-887X",NULL,NULL,""
9510,2090.00,"2012-01-01","1754-8411",NULL,NULL,""
9511,320.00,"2012-01-01","1424-2818",NULL,NULL,""
9512,500.00,"2012-01-01","1756-1663",NULL,NULL,""
9513,0.00,"2012-01-01","1431-0643",4338,NULL,""
9514,0.00,"2012-01-01","1880-0920",NULL,NULL,""
9515,3000.00,"2012-01-01","1179-6901",NULL,NULL,""
9516,1625.00,"2012-01-01","1476-5918",NULL,NULL,""
9517,0.00,"2012-01-01","2163-7873",NULL,NULL,""
9518,0.00,"2012-01-01","1618-7229",4336,NULL,""
9519,0.00,"2012-01-01","1794-6190",4335,NULL,""
9520,1070.00,"2012-01-01","2192-1709",NULL,NULL,""
9521,1850.00,"2012-01-01","2045-7758",4334,NULL,""
9522,0.00,"2012-01-01","1708-3087",4332,NULL,""
9523,0.00,"2012-01-01","0046-1121",4333,NULL,""
9524,0.00,"2012-01-01","1933-527X",4331,NULL,""
9525,0.00,"2012-01-01","1864-6042",4330,NULL,""
9526,1500.00,"2012-01-01","2150-8925",NULL,NULL,""
9527,0.00,"2012-01-01","1436-4522",4329,NULL,""
9528,1625.00,"2012-01-01","1476-3591",NULL,NULL,""
9529,1470.00,"2012-01-01","2191-219X",NULL,NULL,""
9530,0.00,"2012-01-01","2186-2451",NULL,NULL,""
9531,0.00,"2012-01-01","1083-589X",4328,NULL,""
9532,0.00,"2012-01-01","1077-8926",4326,NULL,""
9533,0.00,"2012-01-01","1081-3810",4325,NULL,""
9534,0.00,"2012-01-01","1083-6489",4323,NULL,""
9535,0.00,"2012-01-01","1417-3875",4324,NULL,""
9536,0.00,"2012-01-01","1935-7524",4322,NULL,""
9537,0.00,"2012-01-01","1079-6762",NULL,NULL,""
9538,0.00,"2012-01-01","1068-9613",4321,NULL,""
9539,0.00,"2012-01-01","1080-6059",4320,NULL,""
9540,1625.00,"2012-01-01","1742-7622",NULL,NULL,""
9541,0.00,"2012-01-01","1348-4540",NULL,NULL,""
9542,1070.00,"2012-01-01","2192-0567",NULL,NULL,""
9543,0.00,"2012-01-01","1997-003X",NULL,NULL,""
9544,0.00,"2012-01-01","1175-8708",4317,NULL,""
9545,1070.00,"2012-01-01","1099-4300",4316,NULL,""
9546,1700.00,"2012-01-01","1476-069X",4314,NULL,""
9547,0.00,"2012-01-01","0091-6765",4315,NULL,""
9548,1600.00,"2012-01-01","1748-9326",4313,NULL,""
9549,1070.00,"2012-01-01","2190-4715",NULL,NULL,""
9550,1000.00,"2012-01-01","2090-0414",NULL,NULL,""
9551,1625.00,"2012-01-01","1742-5573",NULL,NULL,""
9552,2190.00,"2012-01-01","1756-8935",4311,NULL,""
9553,1340.00,"2012-01-01","2193-1127",NULL,NULL,""
9554,0.00,"2012-01-01","1736-7557",NULL,NULL,""
9555,0.00,"2012-01-01","1225-6463",4310,NULL,""
9556,1340.00,"2012-01-01","1687-6180",NULL,NULL,""
9557,670.00,"2012-01-01","1687-4722",NULL,NULL,""
9558,670.00,"2012-01-01","1687-4153",NULL,NULL,""
9559,935.00,"2012-01-01","1687-3963",NULL,NULL,""
9560,935.00,"2012-01-01","1687-5281",NULL,NULL,""
9561,670.00,"2012-01-01","1687-417X",NULL,NULL,""
9562,1340.00,"2012-01-01","1687-1499",4305,NULL,""
9563,0.00,"2012-01-01","1473-2262",4309,NULL,""
9564,0.00,"2012-01-01","1027-5193",4308,NULL,""
9565,848.00,"2012-01-01","2038-8306",NULL,NULL,""
9566,0.00,"2012-01-01","0213-6163",4307,NULL,""
9567,0.00,"2012-01-01","1292-895X",NULL,NULL,""
9568,0.00,"2012-01-01","1867-0717",NULL,NULL,""
9569,1500.00,"2012-01-01","1741-4288",NULL,NULL,""
9570,1970.00,"2012-01-01","2041-9139",4304,NULL,""
9571,1980.00,"2012-01-01","1176-9343",4303,NULL,""
9572,0.00,"2012-01-01","1474-7049",4302,NULL,""
9573,1625.00,"2012-01-01","2040-7378",NULL,NULL,""
9574,0.00,"2012-01-01","2092-6413",NULL,NULL,""
9575,0.00,"2012-01-01","1341-1357",4301,NULL,""
