id,article_influence,est_article_influence,"date_stamp","journal_id",ai_percentile,cost_effectiveness,ef_percentile,eigenfactor,efn
445,0.2974700,NULL,"2005-12-31","0944-2006",NULL,NULL,NULL,NULL,NULL
446,0.1759600,NULL,"2005-12-31","1021-5506",NULL,NULL,NULL,NULL,NULL
447,0.8081700,NULL,"2005-12-31","0043-1648",NULL,NULL,NULL,NULL,NULL
448,1.2025000,NULL,"2005-12-31","0042-6822",NULL,NULL,NULL,NULL,NULL
449,0.0850790,NULL,"2005-12-31","0375-8427",NULL,NULL,NULL,NULL,NULL
450,0.3924500,NULL,"2005-12-31","0042-207X",NULL,NULL,NULL,NULL,NULL
451,0.8647700,NULL,"2005-12-31","0264-410X",NULL,NULL,NULL,NULL,NULL
452,0.7574200,NULL,"2005-12-31","0090-4295",NULL,NULL,NULL,NULL,NULL
453,0.1393200,NULL,"2005-12-31","1433-0563",NULL,NULL,NULL,NULL,NULL
454,0.4866500,NULL,"2005-12-31","0041-624X",NULL,NULL,NULL,NULL,NULL
455,1.0396000,NULL,"2005-12-31","0304-3991",NULL,NULL,NULL,NULL,NULL
456,1.0091000,NULL,"2005-12-31","1472-9792",NULL,NULL,NULL,NULL,NULL
457,0.5506900,NULL,"2005-12-31","0041-0101",NULL,NULL,NULL,NULL,NULL
458,0.7012500,NULL,"2005-12-31","0300-483X",NULL,NULL,NULL,NULL,NULL
459,0.5281500,NULL,"2005-12-31","0093-691X",NULL,NULL,NULL,NULL,NULL
460,0.1758400,NULL,"2005-12-31","0730-2347",NULL,NULL,NULL,NULL,NULL
461,0.8512500,NULL,"2005-12-31","0040-4020",NULL,NULL,NULL,NULL,NULL
462,1.2106000,NULL,"2005-12-31","0040-1951",NULL,NULL,NULL,NULL,NULL
463,0.1828300,NULL,"2005-12-31","0166-4972",NULL,NULL,NULL,NULL,NULL
464,0.7917800,NULL,"2005-12-31","0039-9140",NULL,NULL,NULL,NULL,NULL
465,0.9685900,NULL,"2005-12-31","0039-6060",NULL,NULL,NULL,NULL,NULL
466,0.1801100,NULL,"2005-12-31","1279-8517",NULL,NULL,NULL,NULL,NULL
467,3.0469000,NULL,"2005-12-31","0969-2126",NULL,NULL,NULL,NULL,NULL
468,0.6853500,NULL,"2005-12-31","0039-128X",NULL,NULL,NULL,NULL,NULL
469,0.4566000,NULL,"2005-12-31","0037-5330",NULL,NULL,NULL,NULL,NULL
470,0.4636500,NULL,"2005-12-31","0163-5808",NULL,NULL,NULL,NULL,NULL
471,0.3755700,NULL,"2005-12-31","1424-8220",NULL,NULL,NULL,NULL,NULL
472,0.1967800,NULL,"2005-12-31","0350-820X",NULL,NULL,NULL,NULL,NULL
473,1.7622000,NULL,"2005-12-31","0185-1101",NULL,NULL,NULL,NULL,NULL
474,0.0781040,NULL,"2005-12-31","0034-7744",NULL,NULL,NULL,NULL,NULL
475,0.8767600,NULL,"2005-12-31","0300-9572",NULL,NULL,NULL,NULL,NULL
476,1.4158000,NULL,"2005-12-31","1465-9921",NULL,NULL,NULL,NULL,NULL
477,0.2465700,NULL,"2005-12-31","0217-2445",NULL,NULL,NULL,NULL,NULL
478,0.8033100,NULL,"2005-12-31","0033-3182",NULL,NULL,NULL,NULL,NULL
479,1.2872000,NULL,"2005-12-31","0306-4530",NULL,NULL,NULL,NULL,NULL
480,1.0427000,NULL,"2005-12-31","1434-4610",NULL,NULL,NULL,NULL,NULL
481,1.0041000,NULL,"2005-12-31","0032-3861",NULL,NULL,NULL,NULL,NULL
482,0.5127300,NULL,"2005-12-31","0277-5387",NULL,NULL,NULL,NULL,NULL
483,0.5353700,NULL,"2005-12-31","0147-619X",NULL,NULL,NULL,NULL,NULL
484,0.8135200,NULL,"2005-12-31","0143-4004",NULL,NULL,NULL,NULL,NULL
485,0.3508000,NULL,"2005-12-31","0944-7113",NULL,NULL,NULL,NULL,NULL
486,0.8256300,NULL,"2005-12-31","0031-9422",NULL,NULL,NULL,NULL,NULL
487,0.1638500,NULL,"2005-12-31","1098-4402",NULL,NULL,NULL,NULL,NULL
488,0.6465800,NULL,"2005-12-31","0196-9781",NULL,NULL,NULL,NULL,NULL
489,0.1416100,NULL,"2005-12-31","1002-0160",NULL,NULL,NULL,NULL,NULL
490,0.3066600,NULL,"2005-12-31","0031-3025",NULL,NULL,NULL,NULL,NULL
491,0.3657600,NULL,"2005-12-31","1424-3903",NULL,NULL,NULL,NULL,NULL
492,0.0170640,NULL,"2005-12-31","0556-3321",NULL,NULL,NULL,NULL,NULL
493,0.1866200,NULL,"2005-12-31","0386-2194",NULL,NULL,NULL,NULL,NULL
494,0.2182800,NULL,"2005-12-31","0253-4142",NULL,NULL,NULL,NULL,NULL
495,0.1932200,NULL,"2005-12-31","0253-4134",NULL,NULL,NULL,NULL,NULL
496,0.4116200,NULL,"2005-12-31","0030-6126",NULL,NULL,NULL,NULL,NULL
497,1.7573000,NULL,"2005-12-31","1094-4087",NULL,NULL,NULL,NULL,NULL
498,1.4230000,NULL,"2005-12-31","0161-6420",NULL,NULL,NULL,NULL,NULL
499,0.5483000,NULL,"2005-12-31","0305-0483",NULL,NULL,NULL,NULL,NULL
500,0.1152500,NULL,"2005-12-31","1294-4475",NULL,NULL,NULL,NULL,NULL
501,0.3455300,NULL,"2005-12-31","0078-3234",NULL,NULL,NULL,NULL,NULL
502,0.6202700,NULL,"2005-12-31","0899-9007",NULL,NULL,NULL,NULL,NULL
503,1.8272000,NULL,"2005-12-31","1367-2630",NULL,NULL,NULL,NULL,NULL
504,0.6653600,NULL,"2005-12-31","0161-813X",NULL,NULL,NULL,NULL,NULL
505,1.3270000,NULL,"2005-12-31","0306-4522",NULL,NULL,NULL,NULL,NULL
506,1.8539000,NULL,"2005-12-31","0028-3932",NULL,NULL,NULL,NULL,NULL
507,1.2386000,NULL,"2005-12-31","0028-3908",NULL,NULL,NULL,NULL,NULL
508,0.5472700,NULL,"2005-12-31","0143-4179",NULL,NULL,NULL,NULL,NULL
509,8.9771000,NULL,"2005-12-31","0896-6273",NULL,NULL,NULL,NULL,NULL
510,0.0889050,NULL,"2005-12-31","0028-3886",NULL,NULL,NULL,NULL,NULL
511,2.6927000,NULL,"2005-12-31","1053-8119",NULL,NULL,NULL,NULL,NULL
512,0.3513400,NULL,"2005-12-31","0925-2312",NULL,NULL,NULL,NULL,NULL
513,0.0677150,NULL,"2005-12-31","0028-3770",NULL,NULL,NULL,NULL,NULL
514,0.1885800,NULL,"2005-12-31","1420-3049",NULL,NULL,NULL,NULL,NULL
515,0.7326800,NULL,"2005-12-31","1090-0535",NULL,NULL,NULL,NULL,NULL
516,0.1877000,NULL,"2005-12-31","1567-7249",NULL,NULL,NULL,NULL,NULL
517,0.2217700,NULL,"2005-12-31","0266-6138",NULL,NULL,NULL,NULL,NULL
518,0.4128200,NULL,"2005-12-31","0968-4328",NULL,NULL,NULL,NULL,NULL
519,2.2255000,NULL,"2005-12-31","1046-2023",NULL,NULL,NULL,NULL,NULL
520,0.7305500,NULL,"2005-12-31","0026-0495",NULL,NULL,NULL,NULL,NULL
521,0.2449100,NULL,"2005-12-31","0025-7273",NULL,NULL,NULL,NULL,NULL
522,0.3413300,NULL,"2005-12-31","0957-4158",NULL,NULL,NULL,NULL,NULL
523,0.2018600,NULL,"2005-12-31","0263-2241",NULL,NULL,NULL,NULL,NULL
524,0.4721500,NULL,"2005-12-31","0378-5122",NULL,NULL,NULL,NULL,NULL
525,0.2382600,NULL,"2005-12-31","1475-2875",NULL,NULL,NULL,NULL,NULL
526,1.6328000,NULL,"2005-12-31","0024-4937",NULL,NULL,NULL,NULL,NULL
527,0.2245600,NULL,"2005-12-31","0075-9511",NULL,NULL,NULL,NULL,NULL
528,0.2912000,NULL,"2005-12-31","0023-5954",NULL,NULL,NULL,NULL,NULL
529,2.7223000,NULL,"2005-12-31","1534-7362",NULL,NULL,NULL,NULL,NULL
530,0.0428590,NULL,"2005-12-31","1443-458X",NULL,NULL,NULL,NULL,NULL
531,0.4597400,NULL,"2005-12-31","1044-677X",NULL,NULL,NULL,NULL,NULL
532,0.4038900,NULL,"2005-12-31","0748-7711",NULL,NULL,NULL,NULL,NULL
533,0.6077400,NULL,"2005-12-31","0163-3864",NULL,NULL,NULL,NULL,NULL
534,0.8257100,NULL,"2005-12-31","0026-1165",NULL,NULL,NULL,NULL,NULL
535,0.0539660,NULL,"2005-12-31","1000-324X",NULL,NULL,NULL,NULL,NULL
536,0.0272710,NULL,"2005-12-31","1001-9014",NULL,NULL,NULL,NULL,NULL
537,0.1197400,NULL,"2005-12-31","0022-1333",NULL,NULL,NULL,NULL,NULL
538,0.0616840,NULL,"2005-12-31","0747-9964",NULL,NULL,NULL,NULL,NULL
539,0.5735400,NULL,"2005-12-31","1090-6924",NULL,NULL,NULL,NULL,NULL
540,0.4241500,NULL,"2005-12-31","1062-6050",NULL,NULL,NULL,NULL,NULL
541,0.0187060,NULL,"2005-12-31","1612-9830",NULL,NULL,NULL,NULL,NULL
542,0.0872680,NULL,"2005-12-31","1565-1088",NULL,NULL,NULL,NULL,NULL
543,0.7782600,NULL,"2005-12-31","0966-9795",NULL,NULL,NULL,NULL,NULL
544,1.0936000,NULL,"2005-12-31","1422-0067",NULL,NULL,NULL,NULL,NULL
545,0.3472000,NULL,"2005-12-31","0020-1383",NULL,NULL,NULL,NULL,NULL
546,0.1866500,NULL,"2005-12-31","0971-5916",NULL,NULL,NULL,NULL,NULL
547,0.5657100,NULL,"2005-12-31","0171-2985",NULL,NULL,NULL,NULL,NULL
548,8.8944000,NULL,"2005-12-31","1074-7613",NULL,NULL,NULL,NULL,NULL
549,0.0199830,NULL,"2005-12-31","0377-2063",NULL,NULL,NULL,NULL,NULL
550,2.4114000,NULL,"2005-12-31","0019-1035",NULL,NULL,NULL,NULL,NULL
551,0.6329100,NULL,"2005-12-31","0304-386X",NULL,NULL,NULL,NULL,NULL
552,0.9352200,NULL,"2005-12-31","1434-7636",NULL,NULL,NULL,NULL,NULL
553,0.2648600,NULL,"2005-12-31","0375-6505",NULL,NULL,NULL,NULL,NULL
554,0.9060900,NULL,"2005-12-31","0169-555X",NULL,NULL,NULL,NULL,NULL
555,0.2804000,NULL,"2005-12-31","1641-7291",NULL,NULL,NULL,NULL,NULL
556,0.9616400,NULL,"2005-12-31","1280-9659",NULL,NULL,NULL,NULL,NULL
557,0.9748500,NULL,"2005-12-31","0016-7061",NULL,NULL,NULL,NULL,NULL
558,1.1852000,NULL,"2005-12-31","1467-4866",NULL,NULL,NULL,NULL,NULL
559,0.4578900,NULL,"2005-12-31","0016-6995",NULL,NULL,NULL,NULL,NULL
560,1.4645000,NULL,"2005-12-31","0888-7543",NULL,NULL,NULL,NULL,NULL
561,1.2283000,NULL,"2005-12-31","0378-1119",NULL,NULL,NULL,NULL,NULL
562,3.7979000,NULL,"2005-12-31","0016-5085",NULL,NULL,NULL,NULL,NULL
563,0.7624400,NULL,"2005-12-31","0016-2361",NULL,NULL,NULL,NULL,NULL
564,0.1054100,NULL,"2005-12-31","1330-9862",NULL,NULL,NULL,NULL,NULL
565,0.2936600,NULL,"2005-12-31","0367-2530",NULL,NULL,NULL,NULL,NULL
566,0.3191900,NULL,"2005-12-31","0367-326X",NULL,NULL,NULL,NULL,NULL
567,0.7814100,NULL,"2005-12-31","0090-0656",NULL,NULL,NULL,NULL,NULL
568,0.0542430,NULL,"2005-12-31","1230-3666",NULL,NULL,NULL,NULL,NULL
569,0.4110900,NULL,"2005-12-31","0742-3225",NULL,NULL,NULL,NULL,NULL
570,0.1074500,NULL,"2005-12-31","1341-1357",NULL,NULL,NULL,NULL,NULL
571,0.3038900,NULL,"2005-12-31","1225-6463",NULL,NULL,NULL,NULL,NULL
572,1.2319000,NULL,"2005-12-31","0091-6765",NULL,NULL,NULL,NULL,NULL
573,0.5289900,NULL,"2005-12-31","0360-5442",NULL,NULL,NULL,NULL,NULL
574,0.0183840,NULL,"2005-12-31","0160-9327",NULL,NULL,NULL,NULL,NULL
575,2.5896000,NULL,"2005-12-31","1080-6059",NULL,NULL,NULL,NULL,NULL
576,0.8519800,NULL,"2005-12-31","1068-9613",NULL,NULL,NULL,NULL,NULL
577,0.7963100,NULL,"2005-12-31","1079-6762",NULL,NULL,NULL,NULL,NULL
578,1.6540000,NULL,"2005-12-31","1077-8926",NULL,NULL,NULL,NULL,NULL
579,0.1478100,NULL,"2005-12-31","0717-3458",NULL,NULL,NULL,NULL,NULL
580,0.5656300,NULL,"2005-12-31","1708-3087",NULL,NULL,NULL,NULL,NULL
581,0.3121800,NULL,"2005-12-31","1618-7229",NULL,NULL,NULL,NULL,NULL
582,0.1118600,NULL,"2005-12-31","0011-5029",NULL,NULL,NULL,NULL,NULL
583,0.2649000,NULL,"2005-12-31","0141-9382",NULL,NULL,NULL,NULL,NULL
584,1.2222000,NULL,"2005-12-31","1365-8050",NULL,NULL,NULL,NULL,NULL
585,1.8622000,NULL,"2005-12-31","0301-4681",NULL,NULL,NULL,NULL,NULL
586,0.4479300,NULL,"2005-12-31","0011-9164",NULL,NULL,NULL,NULL,NULL
587,0.0361840,NULL,"2005-12-31","1212-1819",NULL,NULL,NULL,NULL,NULL
588,0.3381900,NULL,"2005-12-31","1465-3249",NULL,NULL,NULL,NULL,NULL
589,0.6656500,NULL,"2005-12-31","1043-4666",NULL,NULL,NULL,NULL,NULL
590,0.3274700,NULL,"2005-12-31","0011-2275",NULL,NULL,NULL,NULL,NULL
591,0.4657000,NULL,"2005-12-31","0011-2240",NULL,NULL,NULL,NULL,NULL
592,1.2677000,NULL,"2005-12-31","0010-9452",NULL,NULL,NULL,NULL,NULL
593,0.5167200,NULL,"2005-12-31","0010-7824",NULL,NULL,NULL,NULL,NULL
594,0.5422700,NULL,"2005-12-31","0146-4833",NULL,NULL,NULL,NULL,NULL
595,0.2032500,NULL,"2005-12-31","0147-958X",NULL,NULL,NULL,NULL,NULL
596,0.0953100,NULL,"2005-12-31","0185-3880",NULL,NULL,NULL,NULL,NULL
597,1.1732000,NULL,"2005-12-31","0012-3692",NULL,NULL,NULL,NULL,NULL
598,0.9335900,NULL,"2005-12-31","0045-6535",NULL,NULL,NULL,NULL,NULL
599,0.2602200,NULL,"2005-12-31","0360-7275",NULL,NULL,NULL,NULL,NULL
600,0.1244100,NULL,"2005-12-31","0352-9568",NULL,NULL,NULL,NULL,NULL
601,17.5290000,NULL,"2005-12-31","0092-8674",NULL,NULL,NULL,NULL,NULL
602,0.6003000,NULL,"2005-12-31","0341-8162",NULL,NULL,NULL,NULL,NULL
603,1.3994000,NULL,"2005-12-31","0008-6223",NULL,NULL,NULL,NULL,NULL
604,0.8906500,NULL,"2005-12-31","0364-5916",NULL,NULL,NULL,NULL,NULL
605,0.2837600,NULL,"2005-12-31","0305-4179",NULL,NULL,NULL,NULL,NULL
606,1.0249000,NULL,"2005-12-31","1465-5411",NULL,NULL,NULL,NULL,NULL
607,0.2148500,NULL,"2005-12-31","0103-9733",NULL,NULL,NULL,NULL,NULL
608,1.4134000,NULL,"2005-12-31","8756-3282",NULL,NULL,NULL,NULL,NULL
609,0.3026200,NULL,"2005-12-31","1471-2458",NULL,NULL,NULL,NULL,NULL
610,1.9860000,NULL,"2005-12-31","1471-2202",NULL,NULL,NULL,NULL,NULL
611,0.2652500,NULL,"2005-12-31","1471-2474",NULL,NULL,NULL,NULL,NULL
612,1.3775000,NULL,"2005-12-31","1471-2199",NULL,NULL,NULL,NULL,NULL
613,1.2961000,NULL,"2005-12-31","1471-2180",NULL,NULL,NULL,NULL,NULL
614,0.5651200,NULL,"2005-12-31","1471-2334",NULL,NULL,NULL,NULL,NULL
615,0.2793800,NULL,"2005-12-31","1472-6963",NULL,NULL,NULL,NULL,NULL
616,1.6889000,NULL,"2005-12-31","1471-2164",NULL,NULL,NULL,NULL,NULL
617,1.0331000,NULL,"2005-12-31","1471-2156",NULL,NULL,NULL,NULL,NULL
618,0.3467600,NULL,"2005-12-31","1471-230X",NULL,NULL,NULL,NULL,NULL
619,2.7718000,NULL,"2005-12-31","1471-2148",NULL,NULL,NULL,NULL,NULL
620,6.2525000,NULL,"2005-12-31","1471-213X",NULL,NULL,NULL,NULL,NULL
621,1.2059000,NULL,"2005-12-31","1471-2121",NULL,NULL,NULL,NULL,NULL
622,0.5167400,NULL,"2005-12-31","1471-2407",NULL,NULL,NULL,NULL,NULL
623,1.0784000,NULL,"2005-12-31","1472-6750",NULL,NULL,NULL,NULL,NULL
624,2.4038000,NULL,"2005-12-31","1471-2105",NULL,NULL,NULL,NULL,NULL
625,0.3860000,NULL,"2005-12-31","0303-2647",NULL,NULL,NULL,NULL,NULL
626,1.4384000,NULL,"2005-12-31","0142-9612",NULL,NULL,NULL,NULL,NULL
627,0.3949300,NULL,"2005-12-31","1045-1056",NULL,NULL,NULL,NULL,NULL
628,0.4966200,NULL,"2005-12-31","1567-5394",NULL,NULL,NULL,NULL,NULL
629,1.3152000,NULL,"2005-12-31","0300-9084",NULL,NULL,NULL,NULL,NULL
630,1.6670000,NULL,"2005-12-31","0042-9686",NULL,NULL,NULL,NULL,NULL
631,1.2330000,NULL,"2005-12-31","0003-0090",NULL,NULL,NULL,NULL,NULL
632,1.4410000,NULL,"2005-12-31","0005-1098",NULL,NULL,NULL,NULL,NULL
633,0.2036200,NULL,"2005-12-31","0187-6236",NULL,NULL,NULL,NULL,NULL
634,1.8841000,NULL,"2005-12-31","1680-7324",NULL,NULL,NULL,NULL,NULL
635,1.1615000,NULL,"2005-12-31","0021-9150",NULL,NULL,NULL,NULL,NULL
636,1.5325000,NULL,"2005-12-31","1478-6362",NULL,NULL,NULL,NULL,NULL
637,0.0617900,NULL,"2005-12-31","1733-3490",NULL,NULL,NULL,NULL,NULL
638,1.2765000,NULL,"2005-12-31","0373-2029",NULL,NULL,NULL,NULL,NULL
639,0.4551300,NULL,"2005-12-31","1432-0665",NULL,NULL,NULL,NULL,NULL
640,0.5310900,NULL,"2005-12-31","0044-8486",NULL,NULL,NULL,NULL,NULL
641,0.4884100,NULL,"2005-12-31","0195-6663",NULL,NULL,NULL,NULL,NULL
642,0.1537800,NULL,"2005-12-31","0918-7960",NULL,NULL,NULL,NULL,NULL
643,0.0120950,NULL,"2005-12-31","0256-4947",NULL,NULL,NULL,NULL,NULL
644,0.8011300,NULL,"2005-12-31","1239-629X",NULL,NULL,NULL,NULL,NULL
645,0.1138200,NULL,"2005-12-31","0304-4602",NULL,NULL,NULL,NULL,NULL
646,0.2530700,NULL,"2005-12-31","1075-9964",NULL,NULL,NULL,NULL,NULL
647,0.5099100,NULL,"2005-12-31","0741-8329",NULL,NULL,NULL,NULL,NULL
648,0.0963650,NULL,"2005-12-31","1405-3195",NULL,NULL,NULL,NULL,NULL
649,0.0608390,NULL,"2005-12-31","1217-8837",NULL,NULL,NULL,NULL,NULL
650,0.1834900,NULL,"2005-12-31","0065-1400",NULL,NULL,NULL,NULL,NULL
651,0.0771640,NULL,"2005-12-31","0386-300X",NULL,NULL,NULL,NULL,NULL
652,0.0815220,NULL,"2005-12-31","1600-5368",NULL,NULL,NULL,NULL,NULL
653,0.3481400,NULL,"2005-12-31","0001-527X",NULL,NULL,NULL,NULL,NULL
654,0.2756400,NULL,"2005-12-31","1550-7416",NULL,NULL,NULL,NULL,NULL
655,0.4357500,NULL,"2004-12-31","0043-650X",NULL,NULL,NULL,NULL,NULL
656,0.2365300,NULL,"2004-12-31","0043-0617",NULL,NULL,NULL,NULL,NULL
657,0.7232300,NULL,"2004-12-31","0038-3910",NULL,NULL,NULL,NULL,NULL
658,0.0371390,NULL,"2004-12-31","0185-3325",NULL,NULL,NULL,NULL,NULL
659,0.3693300,NULL,"2004-12-31","0033-2879",NULL,NULL,NULL,NULL,NULL
660,1.2056000,NULL,"2004-12-31","0029-3571",NULL,NULL,NULL,NULL,NULL
661,0.1003200,NULL,"2004-12-31","0024-3841",NULL,NULL,NULL,NULL,NULL
662,0.0080863,NULL,"2004-12-31","1460-7425",NULL,NULL,NULL,NULL,NULL
663,1.2620000,NULL,"2004-12-31","0160-2896",NULL,NULL,NULL,NULL,NULL
664,0.9290600,NULL,"2004-12-31","1368-1613",NULL,NULL,NULL,NULL,NULL
665,0.2321600,NULL,"2004-12-31","0017-8322",NULL,NULL,NULL,NULL,NULL
666,0.4661300,NULL,"2004-12-31","0017-808X",NULL,NULL,NULL,NULL,NULL
667,0.9494900,NULL,"2004-12-31","0016-8092",NULL,NULL,NULL,NULL,NULL
668,0.3336400,NULL,"2004-12-31","0016-8076",NULL,NULL,NULL,NULL,NULL
669,0.7207100,NULL,"2004-12-31","0016-7185",NULL,NULL,NULL,NULL,NULL
670,0.0954970,NULL,"2004-12-31","0016-3287",NULL,NULL,NULL,NULL,NULL
671,0.3015200,NULL,"2004-12-31","0015-704X",NULL,NULL,NULL,NULL,NULL
672,0.0857470,NULL,"2004-12-31","0015-1920",NULL,NULL,NULL,NULL,NULL
673,0.0672290,NULL,"2004-12-31","0213-6163",NULL,NULL,NULL,NULL,NULL
674,0.1658400,NULL,"2004-12-31","0046-1121",NULL,NULL,NULL,NULL,NULL
675,2.9125000,NULL,"2004-12-31","0010-0277",NULL,NULL,NULL,NULL,NULL
676,0.2893900,NULL,"2004-12-31","0264-2751",NULL,NULL,NULL,NULL,NULL
677,0.3925800,NULL,"2004-12-31","0023-9356",NULL,NULL,NULL,NULL,NULL
678,0.1479600,NULL,"2004-12-31","0003-5521",NULL,NULL,NULL,NULL,NULL
679,0.2940800,NULL,"2004-12-31","0944-2006",NULL,NULL,NULL,NULL,NULL
680,0.1740600,NULL,"2004-12-31","1021-5506",NULL,NULL,NULL,NULL,NULL
681,0.6843500,NULL,"2004-12-31","0043-1648",NULL,NULL,NULL,NULL,NULL
682,1.1846000,NULL,"2004-12-31","0042-6822",NULL,NULL,NULL,NULL,NULL
683,0.0957640,NULL,"2004-12-31","0375-8427",NULL,NULL,NULL,NULL,NULL
684,0.3790800,NULL,"2004-12-31","0042-207X",NULL,NULL,NULL,NULL,NULL
685,0.7957000,NULL,"2004-12-31","0264-410X",NULL,NULL,NULL,NULL,NULL
686,1.0001000,NULL,"2004-12-31","0090-4295",NULL,NULL,NULL,NULL,NULL
687,0.6274200,NULL,"2004-12-31","0041-624X",NULL,NULL,NULL,NULL,NULL
688,0.9669900,NULL,"2004-12-31","0304-3991",NULL,NULL,NULL,NULL,NULL
689,0.6571700,NULL,"2004-12-31","1472-9792",NULL,NULL,NULL,NULL,NULL
690,0.5558400,NULL,"2004-12-31","0041-0101",NULL,NULL,NULL,NULL,NULL
691,0.6864900,NULL,"2004-12-31","0300-483X",NULL,NULL,NULL,NULL,NULL
692,0.5564300,NULL,"2004-12-31","0093-691X",NULL,NULL,NULL,NULL,NULL
693,0.1122300,NULL,"2004-12-31","0730-2347",NULL,NULL,NULL,NULL,NULL
694,0.8626500,NULL,"2004-12-31","0040-4020",NULL,NULL,NULL,NULL,NULL
695,1.2334000,NULL,"2004-12-31","0040-1951",NULL,NULL,NULL,NULL,NULL
696,0.0972660,NULL,"2004-12-31","0166-4972",NULL,NULL,NULL,NULL,NULL
697,0.7760100,NULL,"2004-12-31","0039-9140",NULL,NULL,NULL,NULL,NULL
698,0.9947500,NULL,"2004-12-31","0039-6060",NULL,NULL,NULL,NULL,NULL
699,0.1460800,NULL,"2004-12-31","1279-8517",NULL,NULL,NULL,NULL,NULL
700,3.3005000,NULL,"2004-12-31","0969-2126",NULL,NULL,NULL,NULL,NULL
701,0.6238100,NULL,"2004-12-31","0039-128X",NULL,NULL,NULL,NULL,NULL
702,0.4514400,NULL,"2004-12-31","0037-5330",NULL,NULL,NULL,NULL,NULL
703,0.6097600,NULL,"2004-12-31","0163-5808",NULL,NULL,NULL,NULL,NULL
704,0.3323900,NULL,"2004-12-31","1424-8220",NULL,NULL,NULL,NULL,NULL
705,1.9045000,NULL,"2004-12-31","0185-1101",NULL,NULL,NULL,NULL,NULL
706,0.0625160,NULL,"2004-12-31","0034-7744",NULL,NULL,NULL,NULL,NULL
707,0.3281800,NULL,"2004-12-31","0300-9572",NULL,NULL,NULL,NULL,NULL
708,1.7713000,NULL,"2004-12-31","1465-9921",NULL,NULL,NULL,NULL,NULL
709,0.1290300,NULL,"2004-12-31","0217-2445",NULL,NULL,NULL,NULL,NULL
710,0.7463200,NULL,"2004-12-31","0033-3182",NULL,NULL,NULL,NULL,NULL
711,1.1062000,NULL,"2004-12-31","0306-4530",NULL,NULL,NULL,NULL,NULL
712,1.0441000,NULL,"2004-12-31","1434-4610",NULL,NULL,NULL,NULL,NULL
713,0.9460100,NULL,"2004-12-31","0032-3861",NULL,NULL,NULL,NULL,NULL
714,0.4845400,NULL,"2004-12-31","0277-5387",NULL,NULL,NULL,NULL,NULL
715,0.5028700,NULL,"2004-12-31","0147-619X",NULL,NULL,NULL,NULL,NULL
716,0.0578320,NULL,"2004-12-31","1214-1178",NULL,NULL,NULL,NULL,NULL
717,0.7221000,NULL,"2004-12-31","0143-4004",NULL,NULL,NULL,NULL,NULL
718,0.3533800,NULL,"2004-12-31","0944-7113",NULL,NULL,NULL,NULL,NULL
719,0.6216800,NULL,"2004-12-31","0031-9422",NULL,NULL,NULL,NULL,NULL
720,0.1216400,NULL,"2004-12-31","1098-4402",NULL,NULL,NULL,NULL,NULL
721,0.6389200,NULL,"2004-12-31","0196-9781",NULL,NULL,NULL,NULL,NULL
722,0.2824200,NULL,"2004-12-31","0031-3025",NULL,NULL,NULL,NULL,NULL
723,0.2920400,NULL,"2004-12-31","1424-3903",NULL,NULL,NULL,NULL,NULL
724,0.0176570,NULL,"2004-12-31","0556-3321",NULL,NULL,NULL,NULL,NULL
725,0.2782300,NULL,"2004-12-31","0386-2194",NULL,NULL,NULL,NULL,NULL
726,0.2669000,NULL,"2004-12-31","0253-4142",NULL,NULL,NULL,NULL,NULL
727,0.1592000,NULL,"2004-12-31","0253-4134",NULL,NULL,NULL,NULL,NULL
728,0.5720700,NULL,"2004-12-31","0030-6126",NULL,NULL,NULL,NULL,NULL
729,1.6568000,NULL,"2004-12-31","1094-4087",NULL,NULL,NULL,NULL,NULL
730,1.4095000,NULL,"2004-12-31","0161-6420",NULL,NULL,NULL,NULL,NULL
731,0.7034600,NULL,"2004-12-31","0305-0483",NULL,NULL,NULL,NULL,NULL
732,0.1184400,NULL,"2004-12-31","1294-4475",NULL,NULL,NULL,NULL,NULL
733,0.4721400,NULL,"2004-12-31","0078-3234",NULL,NULL,NULL,NULL,NULL
734,0.5538900,NULL,"2004-12-31","0899-9007",NULL,NULL,NULL,NULL,NULL
735,1.7532000,NULL,"2004-12-31","1367-2630",NULL,NULL,NULL,NULL,NULL
736,0.7748600,NULL,"2004-12-31","0161-813X",NULL,NULL,NULL,NULL,NULL
737,1.2898000,NULL,"2004-12-31","0306-4522",NULL,NULL,NULL,NULL,NULL
738,1.7573000,NULL,"2004-12-31","0028-3932",NULL,NULL,NULL,NULL,NULL
739,1.3129000,NULL,"2004-12-31","0028-3908",NULL,NULL,NULL,NULL,NULL
740,0.6031800,NULL,"2004-12-31","0143-4179",NULL,NULL,NULL,NULL,NULL
741,8.8958000,NULL,"2004-12-31","0896-6273",NULL,NULL,NULL,NULL,NULL
742,0.0514180,NULL,"2004-12-31","0028-3886",NULL,NULL,NULL,NULL,NULL
743,2.5192000,NULL,"2004-12-31","1053-8119",NULL,NULL,NULL,NULL,NULL
744,0.2628900,NULL,"2004-12-31","0925-2312",NULL,NULL,NULL,NULL,NULL
745,0.1231400,NULL,"2004-12-31","0028-3770",NULL,NULL,NULL,NULL,NULL
746,0.1273200,NULL,"2004-12-31","1420-3049",NULL,NULL,NULL,NULL,NULL
747,0.8450700,NULL,"2004-12-31","1090-0535",NULL,NULL,NULL,NULL,NULL
